db	term_id	term_name	set_label	M_universe	N_set_bg	n_genes_raw	n_genes_bg	in_size_range	tested	n_overlap	p_value	FDR	overlap_genes
GO_BP	NADH Dehydrogenase Complex Assembly (GO:0010257)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	53	50	TRUE	TRUE	0	1	1	
GO_BP	NADH Metabolic Process (GO:0006734)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	NADP Metabolic Process (GO:0006739)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	19	17	TRUE	TRUE	0	1	1	
GO_BP	NADPH Regeneration (GO:0006740)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	12	11	TRUE	TRUE	0	1	1	
GO_BP	NIK/NF-kappaB Signaling (GO:0038061)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	32	30	TRUE	TRUE	0	1	1	
GO_BP	NLS-bearing Protein Import Into Nucleus (GO:0006607)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	17	14	TRUE	TRUE	0	1	1	
GO_BP	Notch Receptor Processing (GO:0007220)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	Notch Signaling Involved In Heart Development (GO:0061314)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	10	10	TRUE	TRUE	0	1	1	
GO_BP	Notch Signaling Pathway (GO:0007219)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	40	38	TRUE	TRUE	0	1	1	
GO_BP	O-glycan Processing (GO:0016266)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	41	38	TRUE	TRUE	0	1	1	
GO_BP	P-body Assembly (GO:0033962)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	11	11	TRUE	TRUE	0	1	1	
GO_BP	PERK-mediated Unfolded Protein Response (GO:0036499)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	PML Body Organization (GO:0030578)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	3	FALSE	FALSE	0	NA	NA	
GO_BP	R-loop Processing (GO:0062176)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	4	FALSE	FALSE	0	NA	NA	
GO_BP	RIG-I Signaling Pathway (GO:0039529)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	5	FALSE	FALSE	0	NA	NA	
GO_BP	RISC Complex Assembly (GO:0070922)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	8	FALSE	FALSE	0	NA	NA	
GO_BP	RNA 3'-End Processing (GO:0031123)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	38	35	TRUE	TRUE	0	1	1	
GO_BP	RNA Biosynthetic Process (GO:0032774)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	29	26	TRUE	TRUE	0	1	1	
GO_BP	RNA Capping (GO:0036260)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	RNA Catabolic Process (GO:0006401)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	57	57	TRUE	TRUE	1	0.0590625994731107	1	XRN2
GO_BP	RNA Decapping (GO:0110154)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	RNA Destabilization (GO:0050779)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	19	18	TRUE	TRUE	0	1	1	
GO_BP	RNA Export From Nucleus (GO:0006405)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	65	55	TRUE	TRUE	0	1	1	
GO_BP	RNA Metabolic Process (GO:0016070)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	111	105	TRUE	TRUE	1	0.10622091442805	1	XRN2
GO_BP	RNA Methylation (GO:0001510)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	62	59	TRUE	TRUE	0	1	1	
GO_BP	RNA Modification (GO:0009451)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	51	49	TRUE	TRUE	0	1	1	
GO_BP	RNA Phosphodiester Bond Hydrolysis (GO:0090501)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	28	27	TRUE	TRUE	0	1	1	
GO_BP	RNA Phosphodiester Bond Hydrolysis, Endonucleolytic (GO:0090502)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	14	13	TRUE	TRUE	0	1	1	
GO_BP	RNA Polyadenylation (GO:0043631)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	25	25	TRUE	TRUE	0	1	1	
GO_BP	RNA Polymerase II Preinitiation Complex Assembly (GO:0051123)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	56	43	TRUE	TRUE	0	1	1	
GO_BP	RNA Processing (GO:0006396)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	183	176	TRUE	TRUE	1	0.171889308194085	1	XRN2
GO_BP	RNA Secondary Structure Unwinding (GO:0010501)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	7	FALSE	FALSE	0	NA	NA	
GO_BP	RNA Splicing (GO:0008380)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	98	93	TRUE	TRUE	0	1	1	
GO_BP	RNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0000394)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	11	11	TRUE	TRUE	0	1	1	
GO_BP	RNA Splicing, Via Transesterification Reactions (GO:0000375)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	24	23	TRUE	TRUE	0	1	1	
GO_BP	RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	180	165	TRUE	TRUE	0	1	1	
GO_BP	RNA Stabilization (GO:0043489)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	37	33	TRUE	TRUE	0	1	1	
GO_BP	RNA Transport (GO:0050658)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	39	32	TRUE	TRUE	0	1	1	
GO_BP	RNA-mediated Gene Silencing (GO:0031047)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	29	27	TRUE	TRUE	0	1	1	
GO_BP	RNA-templated DNA Biosynthetic Process (GO:0006278)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	19	18	TRUE	TRUE	1	0.0190205590013625	1	PINX1
GO_BP	Rac Protein Signal Transduction (GO:0016601)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	17	16	TRUE	TRUE	0	1	1	
GO_BP	Rap Protein Signal Transduction (GO:0032486)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	10	8	FALSE	FALSE	0	NA	NA	
GO_BP	Ras Protein Signal Transduction (GO:0007265)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	144	134	TRUE	TRUE	0	1	1	
GO_BP	Rho Protein Signal Transduction (GO:0007266)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	52	48	TRUE	TRUE	0	1	1	
GO_BP	SA Node Cell Action Potential (GO:0086015)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
GO_BP	SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	43	43	TRUE	TRUE	0	1	1	
GO_BP	SMAD Protein Complex Assembly (GO:0007183)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
GO_BP	SMAD Protein Signal Transduction (GO:0060395)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	51	47	TRUE	TRUE	0	1	1	
GO_BP	SNARE Complex Assembly (GO:0035493)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	9	9	FALSE	FALSE	0	NA	NA	
GO_BP	SREBP Signaling Pathway (GO:0032933)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	SRP-dependent Cotranslational Protein Targeting To Membrane (GO:0006614)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	10	10	TRUE	TRUE	0	1	1	
GO_BP	Schwann Cell Development (GO:0014044)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	8	FALSE	FALSE	0	NA	NA	
GO_BP	T Cell Activation (GO:0042110)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	111	102	TRUE	TRUE	0	1	1	
GO_BP	T Cell Activation Involved In Immune Response (GO:0002286)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	27	27	TRUE	TRUE	0	1	1	
GO_BP	T Cell Apoptotic Process (GO:0070231)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	T Cell Chemotaxis (GO:0010818)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	10	10	TRUE	TRUE	0	1	1	
GO_BP	T Cell Differentiation (GO:0030217)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	46	44	TRUE	TRUE	0	1	1	
GO_BP	T Cell Differentiation In Thymus (GO:0033077)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	13	13	TRUE	TRUE	0	1	1	
GO_BP	T Cell Homeostasis (GO:0043029)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	15	14	TRUE	TRUE	0	1	1	
GO_BP	T Cell Mediated Cytotoxicity (GO:0001913)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	6	FALSE	FALSE	0	NA	NA	
GO_BP	T Cell Mediated Immunity (GO:0002456)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	20	16	TRUE	TRUE	0	1	1	
GO_BP	T Cell Migration (GO:0072678)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	17	14	TRUE	TRUE	0	1	1	
GO_BP	T Cell Proliferation (GO:0042098)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	14	13	TRUE	TRUE	0	1	1	
GO_BP	T Cell Receptor Signaling Pathway (GO:0050852)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	95	81	TRUE	TRUE	0	1	1	
GO_BP	T-helper 1 Cell Differentiation (GO:0045063)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	T-helper 1 Type Immune Response (GO:0042088)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	9	9	FALSE	FALSE	0	NA	NA	
GO_BP	T-helper 17 Cell Differentiation (GO:0072539)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	8	FALSE	FALSE	0	NA	NA	
GO_BP	T-helper 17 Cell Lineage Commitment (GO:0072540)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	T-helper 2 Cell Differentiation (GO:0045064)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	T-helper Cell Differentiation (GO:0042093)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	18	18	TRUE	TRUE	0	1	1	
GO_BP	T-helper Cell Lineage Commitment (GO:0002295)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	10	10	TRUE	TRUE	0	1	1	
GO_BP	TOR Signaling (GO:0031929)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	29	28	TRUE	TRUE	0	1	1	
GO_BP	TORC1 Signaling (GO:0038202)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	10	10	TRUE	TRUE	0	1	1	
GO_BP	TORC2 Signaling (GO:0038203)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	4	FALSE	FALSE	0	NA	NA	
GO_BP	TRAIL-activated Apoptotic Signaling Pathway (GO:0036462)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
GO_BP	TRIF-dependent Toll-Like Receptor Signaling Pathway (GO:0035666)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	U2-type Prespliceosome Assembly (GO:1903241)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	23	21	TRUE	TRUE	0	1	1	
GO_BP	U4 snRNA 3'-End Processing (GO:0034475)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	UDP-N-acetylglucosamine Biosynthetic Process (GO:0006048)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	8	FALSE	FALSE	0	NA	NA	
GO_BP	UDP-N-acetylglucosamine Metabolic Process (GO:0006047)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	10	10	TRUE	TRUE	0	1	1	
GO_BP	UV Protection (GO:0009650)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	UV-damage Excision Repair (GO:0070914)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	12	10	TRUE	TRUE	0	1	1	
GO_BP	V(D)J Recombination (GO:0033151)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	12	12	TRUE	TRUE	0	1	1	
GO_BP	Wnt Signaling Pathway (GO:0016055)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	76	72	TRUE	TRUE	1	0.0740470366272762	1	WNT3
GO_BP	Wnt Signaling Pathway Involved In Midbrain Dopaminergic Neuron Differentiation (GO:1904953)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	9	9	FALSE	FALSE	1	NA	NA	WNT3
GO_BP	Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	26	26	TRUE	TRUE	0	1	1	
GO_BP	[2Fe-2S] Cluster Assembly (GO:0044571)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	9	9	FALSE	FALSE	0	NA	NA	
GO_BP	acetyl-CoA Biosynthetic Process (GO:0006085)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	12	11	TRUE	TRUE	0	1	1	
GO_BP	acetyl-CoA Biosynthetic Process From Pyruvate (GO:0006086)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	4	FALSE	FALSE	0	NA	NA	
GO_BP	acetyl-CoA Metabolic Process (GO:0006084)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	16	16	TRUE	TRUE	0	1	1	
GO_BP	Acetylcholine Receptor Signaling Pathway (GO:0095500)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	22	19	TRUE	TRUE	0	1	1	
GO_BP	Acid Secretion (GO:0046717)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	7	FALSE	FALSE	0	NA	NA	
GO_BP	Acidic Amino Acid Transport (GO:0015800)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	10	9	FALSE	FALSE	0	NA	NA	
GO_BP	Actin Crosslink Formation (GO:0051764)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	11	10	TRUE	TRUE	0	1	1	
GO_BP	Actin Cytoskeleton Reorganization (GO:0031532)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	53	52	TRUE	TRUE	0	1	1	
GO_BP	Actin Filament Bundle Assembly (GO:0051017)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	33	30	TRUE	TRUE	0	1	1	
GO_BP	Actin Filament Bundle Organization (GO:0061572)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	33	30	TRUE	TRUE	0	1	1	
GO_BP	Actin Filament Capping (GO:0051693)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	18	18	TRUE	TRUE	0	1	1	
GO_BP	Actin Filament Depolymerization (GO:0030042)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	10	10	TRUE	TRUE	0	1	1	
GO_BP	Actin Filament Network Formation (GO:0051639)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	7	FALSE	FALSE	0	NA	NA	
GO_BP	Actin Filament Organization (GO:0007015)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	144	135	TRUE	TRUE	1	0.134548274235571	1	ENAH
GO_BP	Actin Filament Polymerization (GO:0030041)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	31	28	TRUE	TRUE	0	1	1	
GO_BP	Actin Filament Reorganization (GO:0090527)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
GO_BP	Actin Filament-Based Transport (GO:0099515)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	20	20	TRUE	TRUE	0	1	1	
GO_BP	Actin Nucleation (GO:0045010)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	23	17	TRUE	TRUE	0	1	1	
GO_BP	Actin Polymerization Or Depolymerization (GO:0008154)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	53	49	TRUE	TRUE	1	0.0509772569048584	1	ENAH
GO_BP	Actin-Mediated Cell Contraction (GO:0070252)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	9	9	FALSE	FALSE	0	NA	NA	
GO_BP	Actin-Myosin Filament Sliding (GO:0033275)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	12	12	TRUE	TRUE	0	1	1	
GO_BP	Action Potential (GO:0001508)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	35	32	TRUE	TRUE	0	1	1	
GO_BP	Activation Of GTPase Activity (GO:0090630)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	102	90	TRUE	TRUE	0	1	1	
GO_BP	Activation Of NF-kappaB-inducing Kinase Activity (GO:0007250)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	15	14	TRUE	TRUE	0	1	1	
GO_BP	Activation Of Adenylate Cyclase Activity (GO:0007190)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	20	18	TRUE	TRUE	1	0.0190205590013625	1	CRHR1
GO_BP	Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	16	16	TRUE	TRUE	0	1	1	
GO_BP	Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	67	64	TRUE	TRUE	0	1	1	
GO_BP	Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process By Cytochrome C (GO:0008635)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	Activation Of Phospholipase C Activity (GO:0007202)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	27	25	TRUE	TRUE	0	1	1	
GO_BP	Activation Of Protein Kinase B Activity (GO:0032148)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	25	25	TRUE	TRUE	0	1	1	
GO_BP	Activation Of Protein Kinase Activity (GO:0032147)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	81	78	TRUE	TRUE	0	1	1	
GO_BP	Activation Of Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0007171)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	Activin Receptor Signaling Pathway (GO:0032924)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	16	15	TRUE	TRUE	0	1	1	
GO_BP	Actomyosin Structure Organization (GO:0031032)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	77	77	TRUE	TRUE	0	1	1	
GO_BP	Acute Inflammatory Response (GO:0002526)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	26	26	TRUE	TRUE	0	1	1	
GO_BP	Acute-Phase Response (GO:0006953)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	13	13	TRUE	TRUE	0	1	1	
GO_BP	acyl-CoA Biosynthetic Process (GO:0071616)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	13	11	TRUE	TRUE	0	1	1	
GO_BP	acyl-CoA Metabolic Process (GO:0006637)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	31	28	TRUE	TRUE	0	1	1	
GO_BP	Acylglycerol Biosynthetic Process (GO:0046463)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	22	19	TRUE	TRUE	0	1	1	
GO_BP	Acylglycerol Catabolic Process (GO:0046464)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	24	22	TRUE	TRUE	0	1	1	
GO_BP	Acylglycerol Homeostasis (GO:0055090)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	24	23	TRUE	TRUE	0	1	1	
GO_BP	Acylglycerol Metabolic Process (GO:0006639)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	41	36	TRUE	TRUE	0	1	1	
GO_BP	Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	23	21	TRUE	TRUE	0	1	1	
GO_BP	Adenine Nucleotide Transport (GO:0051503)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	20	19	TRUE	TRUE	0	1	1	
GO_BP	Adenosine Metabolic Process (GO:0046085)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	5	FALSE	FALSE	0	NA	NA	
GO_BP	Adenosine To Inosine Editing (GO:0006382)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
GO_BP	Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	110	103	TRUE	TRUE	2	0.00530220753147449	1	ADGRG6,CRHR1
GO_BP	Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway (GO:0071880)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	15	14	TRUE	TRUE	0	1	1	
GO_BP	Adenylate Cyclase-Activating Dopamine Receptor Signaling Pathway (GO:0007191)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	Adenylate Cyclase-Inhibiting G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007197)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	52	50	TRUE	TRUE	0	1	1	
GO_BP	Adenylate Cyclase-Inhibiting Serotonin Receptor Signaling Pathway (GO:0007198)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
GO_BP	Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	163	155	TRUE	TRUE	2	0.0116567948018667	1	ADGRG6,CRHR1
GO_BP	Adherens Junction Assembly (GO:0034333)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	9	8	FALSE	FALSE	0	NA	NA	
GO_BP	Adherens Junction Maintenance (GO:0034334)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
GO_BP	Adherens Junction Organization (GO:0034332)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	35	34	TRUE	TRUE	0	1	1	
GO_BP	Adiponectin-Activated Signaling Pathway (GO:0033211)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	4	FALSE	FALSE	0	NA	NA	
GO_BP	Adipose Tissue Development (GO:0060612)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	12	12	TRUE	TRUE	0	1	1	
GO_BP	Adrenal Gland Development (GO:0030325)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	9	8	FALSE	FALSE	0	NA	NA	
GO_BP	Adrenergic Receptor Signaling Pathway (GO:0071875)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	18	17	TRUE	TRUE	0	1	1	
GO_BP	Adult Feeding Behavior (GO:0008343)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	5	FALSE	FALSE	0	NA	NA	
GO_BP	Adult Heart Development (GO:0007512)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	8	FALSE	FALSE	0	NA	NA	
GO_BP	Adult Locomotory Behavior (GO:0008344)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	12	12	TRUE	TRUE	0	1	1	
GO_BP	Aerobic Electron Transport Chain (GO:0019646)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	68	63	TRUE	TRUE	0	1	1	
GO_BP	Aerobic Respiration (GO:0009060)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	59	55	TRUE	TRUE	0	1	1	
GO_BP	Aggrephagy (GO:0035973)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
GO_BP	Alanine Transport (GO:0032328)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	12	11	TRUE	TRUE	0	1	1	
GO_BP	Alcohol Catabolic Process (GO:0046164)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	8	FALSE	FALSE	0	NA	NA	
GO_BP	Aldehyde Biosynthetic Process (GO:0046184)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	5	FALSE	FALSE	0	NA	NA	
GO_BP	Aldehyde Catabolic Process (GO:0046185)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	Alditol Metabolic Process (GO:0019400)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	6	FALSE	FALSE	0	NA	NA	
GO_BP	Alpha-Amino Acid Biosynthetic Process (GO:1901607)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	10	8	FALSE	FALSE	0	NA	NA	
GO_BP	Alpha-Amino Acid Catabolic Process (GO:1901606)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	29	27	TRUE	TRUE	0	1	1	
GO_BP	Alpha-Amino Acid Metabolic Process (GO:1901605)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	29	27	TRUE	TRUE	0	1	1	
GO_BP	Alpha-Beta T Cell Activation (GO:0046631)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	15	10	TRUE	TRUE	0	1	1	
GO_BP	Alpha-Linolenic Acid Metabolic Process (GO:0036109)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	9	9	FALSE	FALSE	0	NA	NA	
GO_BP	Alternative mRNA Splicing, Via Spliceosome (GO:0000380)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	16	15	TRUE	TRUE	0	1	1	
GO_BP	Ameboidal-Type Cell Migration (GO:0001667)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	20	18	TRUE	TRUE	0	1	1	
GO_BP	Amide Biosynthetic Process (GO:0043604)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	51	47	TRUE	TRUE	0	1	1	
GO_BP	Amide Transport (GO:0042886)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	32	31	TRUE	TRUE	0	1	1	
